Date,AvgTemp,LowTemp,HighTemp,Precipitation,MaxWindSpeed,MaxWindDirection,AvgWindSpeed,AvgRelativeHumidity,AvgSteamPressure,DaylightHours,CloudAmount,EvaporationLoss
1949-05-06,14,10.7,19.1,1.3,5,270,3.6,82,13.2,5.8,7.3,2.7
1949-05-07,11.2,8.7,16.3,,5.5,270,4.7,81.7,11.6,4,7.3,2.1
1949-05-08,16.5,8.8,23.8,,5,270,2.5,60,10.1,12.2,0,6.5
1949-05-09,18.5,11.2,25,,5,270,2.5,53.7,11.4,13,0.7,5.9
1949-05-10,18.6,12.4,25.5,,6.8,250,2.3,74,15.5,9.1,7.7,4.9
1949-05-11,23.5,16.8,30.6,,3.5,180,2.5,58,15.8,6.4,6.7,5.2
1949-05-12,15.6,12.6,27.4,12.4,6.8,320,3.8,91.3,16.4,0.9,6.7,3
1949-05-13,10.5,8.4,12.3,11.5,6,270,3.9,81.3,10.4,12.9,10,2.9
1949-05-14,11.7,6.8,17,,7.5,270,4,73.7,10,13.2,1,3.5
1949-05-15,14,7.1,20.6,,8.2,270,3.9,68.3,10.2,13.4,0,5.7
1949-05-16,16.8,11.3,23.6,,6,270,2.8,52,9.5,12.3,8.7,6.6
1949-05-17,13.2,11.8,14.9,11.1,3.5,90,2,79.3,12.1,0,10,1
1949-05-18,18.7,13.5,25,14.3,3.5,270,1.2,83.3,17.6,7.7,6,3.2
1949-05-19,19.6,16.1,23.4,,3.3,110,1.6,75.7,16.9,0,6.7,2.8
1949-05-20,21.5,15.9,28.7,,5,290,1.8,61.3,14.1,11.6,8,5.9
1949-05-21,19.9,14.8,27.1,,5,290,2.1,64.3,14,11.8,3.3,5.7
1949-05-22,16.2,13.9,24.5,,7,320,3.2,82.3,15,4.1,10,3.6
1949-05-23,18.6,12.4,27.4,,3.5,290,3.1,65,12.3,13.2,1,6
1949-05-24,16.2,11.9,23.8,,5.5,270,2.4,73.3,13,11.7,5,4
1949-05-25,15.9,11.6,24,0.2,5.7,270,2.4,77.3,13.4,13.1,3,5.8
1949-05-26,16.3,10.9,23,,5.3,290,2.4,71,12.8,11.3,6.3,4.6
1949-05-27,19.3,11.2,26.9,,3.3,90,1.3,58.7,11.7,9.8,5,6.6
1949-05-28,21.4,19.8,28.7,,3.5,110,2.6,41.7,10,12.8,2.3,7
1949-05-29,21.1,16.2,27.4,,5.2,140,2.3,45.7,10.9,10.3,6,7.3
1949-05-30,23,15,30.5,,3.8,90,2.6,48.7,13.3,12.9,4.3,9.5
1949-05-31,21.9,16.6,28.6,,8.2,270,2.7,60,15.3,9.3,5.3,6.5
1949-06-01,21.8,15,30.5,,5,290,2.1,55.7,14.1,12.9,2.3,7.1
1949-06-02,22.1,19,29.4,,6.7,270,2.6,56,14.8,9.7,9,7.1
1949-06-03,21.5,18,28.1,,5,290,2.7,73.7,18.3,11.8,5.7,6.6
1949-06-04,20.1,17,25.7,0.5,7.5,320,2.7,80.3,18.5,4.4,8,5.5
1949-06-05,19.7,17,22.9,2.7,5.8,270,1.9,85.7,19.2,1.8,9.7,2.4
1949-06-06,18.3,16.1,21.2,2.3,6.7,90,3.3,85.7,17.7,0,10,2.2
1949-06-07,15.1,12.8,18,2.1,8,90,5.5,81.3,13.7,0,10,5.4
1949-06-08,15.7,13,20.3,0.4,6.7,70,3.9,68.3,12.1,0,10,3.9
1949-06-09,16.7,13.3,21.1,,6,70,3.2,61.3,11.4,0.9,7.3,4.8
1949-06-10,16.7,13.4,21.4,0,3.6,90,2.2,49.7,9.2,3.3,10,5.6
1949-06-11,17.4,10.9,24.2,,5.3,270,2.7,78.3,15,12.1,3,4.7
1949-06-12,20,15.8,26.4,,5,270,2.2,71.7,16.1,7.7,8.7,5.4
1949-06-13,21.7,16.6,28.9,0,6.3,270,1.8,62.7,15,10.3,5.7,6.7
1949-06-14,21.6,16.2,29.4,,5.8,290,2.2,57.7,14,9.5,6.3,9
1949-06-15,20.2,16.9,25.9,0,5.5,270,2.3,60,13.8,4.8,6,4.5
1949-06-16,19.3,14.8,25.3,,7.5,290,2.8,73.7,15.8,9.7,3.7,6.1
1949-06-17,23.3,16.7,30.8,,3,140,1.4,56.3,14.7,10.7,6.3,8.3
1949-06-18,25.4,18.6,33.4,,6,320,2.1,45.7,14,11.4,5,9
1949-06-19,23.5,18.8,30.8,,5.8,140,3.2,38.7,10.9,13.5,4,8.9
1949-06-20,24,16.4,36,,14.8,180,3.6,41,11.2,13.4,6,11.1
1949-06-21,20.3,16.5,25.6,2.6,10,90,6.1,50.3,11.8,4.4,10,8
1949-06-22,20.1,16.5,26.3,0,6.8,90,3.9,52,11.8,6.7,5,7.6
1949-06-23,21.6,14.3,30.5,,5.7,290,2.5,58.7,14.3,10.9,4.7,6.8
1949-06-24,20.7,16.4,26.8,0,8,270,2.4,81,18.9,5.6,6.3,6.2
1949-06-25,22.1,16.9,29.8,,5,250,1.8,76,18.9,9,4.3,6.8
1949-06-26,21.8,18,26.7,,5,90,2.4,56.7,14.6,3.1,9,6.3
1949-06-27,22.2,15.5,30.9,,5,90,2.6,51.3,13.2,13.1,2.7,9.5
1949-06-28,22.9,16.1,30.4,0,4,110,2.5,55.3,15,8.7,9.3,8.1
1949-06-29,21.3,17,26.5,11.5,5,90,1.9,71,17.5,0,10,2.5
1949-06-30,18.1,16.7,20.2,7.2,5.2,90,1.7,91,18.7,0,10,1.3
1949-07-01,21.3,17.2,27.8,,3.5,290,1.7,80.7,19.8,9.6,5,4.7
1949-07-02,23.5,19,32,0,4.3,290,1.4,73.7,20.3,11.8,6,6.6
1949-07-03,24.6,19.7,32.5,,4.2,290,1.3,69.7,19.9,11.2,6.7,8
1949-07-04,26.6,21.2,33.4,,2.5,110,1,48.3,16.3,10.2,10,9
1949-07-05,25.5,21.5,31.5,,5.5,90,2,45,14.5,8.8,4.3,8.9
1949-07-06,23.4,17.5,32,,5,270,2.7,61,16.6,12,0.7,9.2
1949-07-07,24.4,18.4,32.3,,5,290,1.7,65,18.5,11.7,4.7,9.1
1949-07-08,24.5,19.4,33.4,,5.3,270,2.1,58,17,11.4,1,7.8
1949-07-09,23.7,18.3,32.4,6,5,180,2.4,65.3,17.4,8.4,8,9.8
1949-07-10,19,17,20.6,32.5,5.8,110,3.4,94.3,20.9,0,10,0.3
1949-07-11,22.5,19.7,26.8,0,4.7,90,1.7,82.3,22.1,4.1,8,3.5
1949-07-12,23.3,20,29.5,11.5,5.6,110,1.6,84.7,24,8.1,2.7,5.2
1949-07-13,24.3,20.2,29.3,,5.3,140,2.9,69,20.3,9.6,7.3,6
1949-07-14,21.3,19.2,24.2,0,4.7,110,2.9,75.3,18.9,0,10,2.7
1949-07-15,23.1,20.1,27.6,28.4,3.2,90,1.8,85.3,23.9,0.5,10,3.9
1949-07-16,25.4,22.1,30.5,5.9,3.7,320,1.6,82.3,26.2,3.2,6.7,4.7
1949-07-17,27.5,22.1,33.7,,4,320,1.2,73,26,13,3,6.1
1949-07-18,27.6,24.2,34,,7.3,290,2.3,74.3,26.6,11.8,4.3,6.6
1949-07-19,25.3,22.3,31.1,,5.3,340,2.6,82,25.5,11.7,5.7,5.3
1949-07-20,26.5,22.5,32.5,,4.8,270,2.3,72.7,24.2,13.4,6.3,6.4
1949-07-21,25,22.4,30.1,,5.8,270,2.1,78.7,25,3,9.7,3
1949-07-22,25.5,24.1,29.1,5.9,4.7,270,2,85.7,27.7,2.7,10,2.6
1949-07-23,26.6,23.7,31.6,0,4.5,270,1.8,78,26.6,10.3,4.7,5.3
1949-07-24,27.9,22.9,34.1,,2.5,270,1.2,68.7,22.7,13.7,0.7,6.5
1949-07-25,27.7,23.3,34,0.5,4.7,320,1.6,68,24.6,9.7,9.3,6.3
1949-07-26,27.6,24.4,31.6,0,3.2,140,1.7,69.3,25.3,0.6,10,3.2
1949-07-27,23.1,22.2,28,21.9,4,140,1.6,91.3,25.9,0,10,2.1
1949-07-28,22.9,21.2,25.5,21.5,6.8,90,3.7,91.7,25.4,0,10,0.6
1949-07-29,26.5,21.5,31.7,7.5,5.8,90,2.8,75,25.4,5.4,6.7,5.4
1949-07-30,26.9,23.4,32.2,,7.2,90,4.8,61.7,21.6,12.4,8.3,6
1949-07-31,24.7,21.8,28.9,0,5.5,90,3,63.7,19.3,3.2,7.3,3.6
1949-08-01,24.3,21.6,28,2.6,2.8,90,1.7,85.3,25.2,5.6,8.3,1.8
1949-08-02,25,23.1,30,0.2,4,270,1.7,84,26.4,1.6,7,2.6
1949-08-03,25.8,23.4,30.3,0.2,6.7,270,2.2,78.7,25.3,11.2,6.3,3.3
1949-08-04,26,23.4,31.3,0.3,5.5,270,2.8,82.3,26.9,10,6,5.5
1949-08-05,27.2,23.2,32.6,,5,290,2,72.7,23.9,11.9,4,6.2
1949-08-06,26.3,21.6,32.7,,4.3,270,1.8,71.3,23.3,13,0,6.5
1949-08-07,27.7,22.5,34.4,,4.2,320,1.8,71.3,24.8,11.6,5.3,6.2
1949-08-08,28,23.7,35.4,0,7,290,1.9,67.7,24.6,12.1,4.7,6.6
1949-08-09,28.6,23.4,36.2,,4.2,320,1.5,64,23.9,11.8,1.3,7.5
1949-08-10,29.8,25.5,36.7,,5.8,290,2,55,23,12.3,1.7,7.5
1949-08-11,28,24.3,34.5,,5.6,270,2.2,64,23.4,6.5,6.7,6.4
1949-08-12,27.6,23.7,33.8,,5,270,2,72.3,25.6,12.8,8.7,6.7
1949-08-13,28,23.3,35,,4.8,250,2,70.3,24.9,8.3,3.7,7.3
1949-08-14,28.3,23.6,35.6,,6.2,290,2.2,70.7,26.2,12.6,1,8.6
1949-08-15,30.2,24.8,37.7,,2.8,110,1.5,63.7,26.3,12.7,7.3,8.9
1949-08-16,28.3,26.2,37.4,,10.2,70,5.7,51.3,21.9,12.8,2,12.7
1949-08-17,30.4,27.8,35.8,0.9,10,70,6.5,51.7,22,12.3,5,8.9
1949-08-18,26.1,23.9,30.5,2.4,8.5,90,3.4,71.3,23.7,0.5,10,3.3
1949-08-19,26.7,21.8,35.2,,3.5,70,1.5,67,22.7,10.2,1.7,6.7
1949-08-20,24.4,22.8,31.2,10.7,3,290,1.7,86.7,26.4,5.3,5,2.7
1949-08-21,25.6,23.1,29.9,0.7,5.8,270,2.2,79.3,25.5,8.5,7.3,4.9
1949-08-22,25.4,22.4,30.9,,5.8,230,2.3,81,24.9,12.1,3.7,5.7
1949-08-23,24.4,20,32.3,,5.3,290,1.8,81,24,8.2,4,6.7
1949-08-24,24.8,21.1,31.9,,5.7,270,1.3,81.7,24.8,9.5,2.3,6.4
1949-08-25,24.9,21.3,31.9,46.6,3.8,70,2.2,84.3,25.3,4,6.7,6.2
1949-08-26,23.2,21,28.6,18.3,5,200,3,87.7,24.2,3.9,6,3.8
1949-08-27,23.8,19.3,29.6,,3.1,290,1.8,82.3,24,7,5.3,3.9
1949-08-28,25.6,20.8,32.1,,4,270,1.3,81.3,25.6,9.3,3.3,4.2
1949-08-29,21.3,19.7,24.5,13.1,3.7,70,1.7,89.7,22.4,0,10,0.5
1949-08-30,21.8,18.7,27.5,,6,270,2.1,81,20.5,9.8,3.7,4.7
1949-08-31,21.3,16.9,27.9,,4.2,250,1.7,74.3,18,11.2,1.3,5
1949-09-01,21.8,16.3,28.6,,4.2,270,1.5,66.7,16.3,8.4,3.7,5.3
1949-09-02,21.5,16.3,28.5,,5,270,1.8,74.7,18.6,11.5,1.7,4.7
1949-09-03,22.6,15.6,30.7,,3,320,1.3,66,16.9,12,2.7,5.5
1949-09-04,24.4,20.3,30.5,,4,290,1.6,65,19.3,7.9,4.7,4.1
1949-09-05,24.4,18.4,31.3,,5.5,270,1.3,65.7,18.7,10.2,5,4.3
1949-09-06,24.6,20.8,30.3,,4.7,270,2,70.3,21.2,7.2,9,3.8
1949-09-07,22.2,20.5,27.1,20.4,8,270,2.5,91,24.1,2.1,8.3,1.1
1949-09-08,23,21.2,27.6,0,4.2,270,2.7,59,15.9,10.6,8.7,4
1949-09-09,17.6,15.9,20.5,5.1,3.3,320,0.6,82,16.4,1.5,9.3,1.2
1949-09-10,20.3,15,26.5,,2.8,90,1.2,74,16.8,7.4,6,3.1
1949-09-11,22,18.4,29,0,3.5,290,1.3,75.7,19.4,6.1,8.7,3.6
1949-09-12,21.9,18.9,26.9,0,3,70,1.1,70.3,18.1,3.3,9.7,3
1949-09-13,23.6,19.6,29.3,0,5.7,90,2.9,62,17.5,7.5,7.3,6
1949-09-14,24.6,19.3,31.2,,5.5,90,3.3,58.7,17.6,9.8,3.7,6.2
1949-09-15,24.2,21.8,28.4,0,4.3,230,2.5,71.7,21.5,0.7,10,6.2
1949-09-16,23.4,22.9,25.1,58.5,3.3,250,1.8,95.7,27.4,0,10,2
1949-09-17,20.6,18.3,25.9,6.2,3.8,270,1.7,90.7,21.8,0,9.7,0.8
1949-09-18,17,16.1,20.4,2.9,7.7,290,3.8,88,16.9,0,10,0.6
1949-09-19,19.2,15.7,25.3,1.8,3.3,90,1.7,75,16.3,6.3,5,3.5
1949-09-20,18.9,14.6,25.9,,4.5,90,2.4,61.3,12.7,10.9,2.3,5.3
1949-09-21,18.4,13.5,25.1,0,6.5,90,3,66,13.5,7.1,8,4.1
1949-09-22,18.5,14.9,24.8,0,2.3,50,1,66,13.8,3.8,5.3,3.2
1949-09-23,17.5,12,25.5,,3.3,290,1.7,66.3,12.7,10,2.7,4
1949-09-24,19.6,13.9,26.3,,5,270,2.1,71.3,15.1,10.2,4.7,3.2
1949-09-25,19.4,15.9,21.9,6.9,5.7,250,1.4,82.3,18.4,0,7.7,1.6
1949-09-26,16.6,13.9,20.4,,5.6,320,1.6,58.7,10.7,0,8,2.9
1949-09-27,18.6,12.5,24.7,0.9,7,230,2.7,66.7,13.6,8.7,4,4.1
1949-09-28,18.4,12.8,25.5,,4.5,270,1.7,72.3,14.4,10.9,0,4.4
1949-09-29,19.5,15.9,26.5,,4.2,270,1.5,74.3,15.9,9.1,4.7,3.7
1949-09-30,19.3,15.5,25.5,,2.8,290,1.3,74.3,16.2,3.8,9.3,1.9
1949-10-01,18.7,14.3,25,,6,50,1.8,67.3,13.4,9.9,3.7,5
1949-10-02,19.2,15.1,25.1,,4.2,50,2.1,59.3,12.7,10.8,1.3,3.7
1949-10-03,17.6,14.6,23.4,,3.5,50,1.7,61.7,12.1,3.6,10,2.6
1949-10-04,18.6,15.1,24.9,,6.3,70,3.2,56.3,11.6,9,7.3,4.7
1949-10-05,18.7,15.3,24.6,,6.8,70,4.7,51.3,10.7,10.4,2.7,5.1
1949-10-06,17.4,11.7,24.1,,5,90,1.9,52.3,10,10.5,0,4.4
1949-10-07,17.2,11.6,24.6,,4,270,1.9,54,10.2,10.4,1.3,4
1949-10-08,17.8,14.1,20.9,0,6.2,230,2.5,82.7,16.7,0.1,9.7,0.8
1949-10-09,17,13.6,21.8,18.5,5.7,270,2.1,71,13.5,6.7,2.7,2.9
1949-10-10,15.5,11.9,21.6,,5.7,320,2.3,64,10.8,10.5,0.7,3.6
1949-10-11,16.1,9,23.3,0,2.5,160,1.3,63.3,11,9.7,5,3.9
1949-10-12,15.1,12.6,18.3,10,6.7,250,3.1,76.7,12.9,6.3,4.3,2.1
1949-10-13,14.2,11.3,19.2,,5,270,2.1,70.3,11.1,6.3,5.3,2.5
1949-10-14,13.8,8.8,21.5,,2.7,270,1.1,70.3,10.8,9.1,2,2.6
1949-10-15,14.4,8.8,21.9,4,3,90,1.4,73,11.3,10.4,1,1.3
1949-10-16,14.6,8.7,22.4,,3.5,270,1.5,69.7,11,10.4,0,2.2
1949-10-17,14.9,8.2,21.6,,3,320,1.1,61,9.8,8.7,4.7,3.1
1949-10-18,12.1,8.9,16.7,3.9,5,320,1.5,81.3,11.5,2.5,6.7,1.4
1949-10-19,11.5,7.2,16.8,,3.7,320,2,65.3,8.6,10.4,0,2.8
1949-10-20,11.9,5,19.3,,3.7,290,1.2,71.3,9.5,10.3,0,2.5
1949-10-21,12.9,6.8,19.5,,3.5,340,1,61.7,8.7,9.9,4.7,3
1949-10-22,13.8,8.7,21.9,,4.5,270,1.3,60,9,8.7,0.3,3.8
1949-10-23,13.3,5.5,22.6,,3.5,320,1.1,59.3,8.5,10.2,0,2.4
1949-10-24,13.1,7.6,18.8,,3.3,270,1.1,68.7,10.3,5.7,4.7,1.4
1949-10-25,13,7.4,19.3,,5,270,1.7,53.3,7.4,9.2,1,3.9
1949-10-26,11.6,4.7,19.5,,3.3,290,1.1,51.3,6.8,10.5,0.7,3.6
1949-10-27,10.9,4.3,18.6,,4,320,1.6,51.7,6.1,10.3,0,3.4
1949-10-28,10.2,4.7,18.1,,4.5,290,2,57,6.8,9.8,1.7,2.5
1949-10-29,5.5,2.9,8.9,5.3,8.3,270,2.7,55.7,4.9,4.1,3.7,3.8
1949-10-30,3.5,0.9,7.9,,4.5,270,2.5,52,4.2,10.4,0,4.2
1949-10-31,7.4,-1.7,15,0,4.5,320,2.4,70.7,7.5,7.7,3.3,1.9
1949-11-01,12,6.1,18.7,,6.5,270,2.1,68.3,9.1,8.5,1.3,3
1949-11-02,11,5.4,17.3,,3,290,1.3,67,8.4,9.9,1.7,2.5
1949-11-03,9.8,7.1,12.3,,4.5,90,2.8,65,7.8,0,6.7,1.4
1949-11-04,10.1,7.8,13.4,3.7,5.5,270,1.8,82,10.1,2.3,8,0.8
1949-11-05,10.1,6.2,15.1,0.2,5.5,320,1.8,64.7,7.7,9.6,1,2.9
1949-11-06,9.6,3.2,16.5,,4,270,1.4,69,7.8,9.8,0,3
1949-11-07,9.4,4.8,13.8,,3,290,0.9,71.7,8.2,2.5,6.7,2
1949-11-08,10.7,3.2,18.9,,4,320,1.8,62,7.2,10,1.7,2.8
1949-11-09,9.3,4.9,15.9,,4.2,90,1.6,66.3,7.5,7.6,9,2.3
1949-11-10,8.6,5.3,14.5,,2,320,1.5,69.3,7.6,8.5,4,1.6
1949-11-11,9.8,2.8,15.9,1.4,3.8,110,1.6,74.3,8.8,5.7,7,1
1949-11-12,11.2,8.4,15.9,1.5,4,360,1.3,69.3,9,7.4,10,2.2
1949-11-13,8.5,6.4,12.7,,6.2,320,1.5,62.3,6.9,2.9,6.7,5.3
1949-11-14,1,-1.8,6.6,,9.5,320,4.4,45.7,2.8,9.3,3.3,4
1949-11-15,5.2,-1.4,11.1,,2.5,200,0.6,57.7,5.2,7.7,5.3,1.8
1949-11-16,5.9,-1.9,10.7,5.9,9,320,3.7,68,6.4,1,7,1.3
1949-11-17,-4.3,-7,-0.9,,11.7,320,5.6,50.3,2.3,9.5,0,2.3
1949-11-18,-1.1,-7.6,6,1.6,5.5,90,2.1,64,3.7,8.1,4.3,3.3
1949-11-19,4.2,-0.2,8.7,,4.5,90,2.4,73.7,5.9,6,4,1.5
1949-11-20,6.6,2.2,13.5,,4.5,90,1.9,60.3,5.5,9.6,0,1.9
1949-11-21,8.1,2.5,15.6,,4,90,2,65.3,6.9,8.3,3.3,1.4
1949-11-22,7.3,2.2,12,,7,340,2.8,66.7,6.9,3.9,3.3,1.6
1949-11-23,6.2,0,13,,5,90,2.1,60.3,5.5,6.2,2.7,2
1949-11-24,4.4,0.4,9.8,,4.2,90,1.6,66.3,5.4,6.4,3.3,1.5
1949-11-25,5.7,-0.5,11.8,0,5,270,1.6,66.7,5.9,7.4,7.3,1.5
1949-11-26,6,1.4,11.2,,3.7,290,1.2,60.3,5.3,7.8,1.7,2.5
1949-11-27,5,0.8,11,,4,360,1.2,62,5.4,8.1,2,1.8
1949-11-28,5.3,-0.8,12.4,,4,90,1.1,55.7,4.5,9.1,0,2
1949-11-29,5.7,-1.2,12.2,,3.5,90,1.6,55,4.8,7.9,6,2.3
1949-11-30,9,5.5,13.8,,2.3,110,1.2,55.3,6.2,5.9,10,1.5
1949-12-01,9.1,2.8,16.4,,3,290,0.9,55.3,6.2,8.6,1.7,2.1
1949-12-02,9.3,4.9,13.6,,3.7,90,1.8,61,7.1,3.2,7.7,1.7
1949-12-03,8.9,4.7,14.5,,4,290,1.7,58,6.6,8.8,2.3,3.2
1949-12-04,6.5,2,12,2.2,11.3,270,2.9,72,6.8,4.7,6,1.7
1949-12-05,-6.8,-11.5,2.3,0,10.8,320,5.4,62.7,2.5,8.9,2.3,1.8
1949-12-06,-8.2,-13.5,-3.9,0,3,90,1.4,47.7,4.4,6.6,6.3,1.1
1949-12-07,-6,-8.7,-1.9,,6,270,3.1,53.7,2.1,8.1,0,1.4
1949-12-08,-6.2,-11.2,-0.8,,3.7,340,1.9,49.3,1.9,8.8,0,1.4
1949-12-09,-3.3,-9.4,1.4,,4.8,270,2.2,54,2.6,6.4,7,1.2
1949-12-10,-1.5,-3.5,1,0.2,3.3,320,1.3,82.7,4.5,0.6,6.7,1.4
1949-12-11,-0.3,-7.2,5.4,,3.3,270,1.3,66.3,3.7,8.3,1,1.6
1949-12-12,0.9,-1,2.4,0.4,2.2,70,1.5,92.3,6.1,0,10,0.7
1949-12-13,2.1,1.4,3.6,2.5,2.7,290,1.3,91.3,6.5,0,10,1.2
1949-12-14,0.6,-1.9,3.5,0.8,6.2,290,4.1,65.3,4.1,8.4,4,1.5
1949-12-15,1.1,-2.2,7.2,0.3,5.5,290,2.4,67,4.4,3.9,6.7,1.3
1949-12-16,-1.9,-5.5,1.6,0.2,3.3,320,1.3,70.7,3.7,2.9,3.3,1.5
1949-12-17,0.8,-3.7,6,,3.3,270,1.4,75.7,4.8,4.4,3.3,1
1949-12-18,2.1,-2.6,6.5,,2.3,270,1.1,72.3,5.1,4.6,3.3,0.9
1949-12-19,0.9,-3.2,3.7,,5,270,2,55.3,3.6,7.2,0,1.3
1949-12-20,0.1,-4.4,3.6,,2.7,70,0.9,57.7,3.5,0.7,6.7,0.9
1949-12-21,0.4,-3.7,3.9,,6.7,290,3.1,50.3,3.3,8.2,6,1.3
1949-12-22,-2.7,-6.1,2.7,,4,290,1.5,48.7,2.4,6,0,0.9
1949-12-23,-0.7,-7.3,5.3,1.1,3.2,290,1.5,56.3,3.2,6.2,6.7,2
1949-12-24,-7.5,-10.9,-0.2,,7,320,3.6,51.3,1.9,8.6,0,2.4
1949-12-25,-7.7,-13.3,-1.5,,2,50,0.5,54,1.8,7.5,0.3,1
1949-12-26,-0.8,-7.5,2.6,0.2,4.2,180,1.4,65,3.9,1.2,10,1.6
1949-12-27,-4.9,-10.6,-0.2,2.5,9.2,290,2.7,62.7,3,6.8,4.3,2.9
1949-12-28,-9.8,-12.7,-5.5,,4,290,1.4,60.7,1.7,7,3,0.7
1949-12-29,-10.8,-14.9,-5.9,,4,230,1,52,1.4,7.8,0.7,0.8
1949-12-30,-5.5,-12.7,2.2,,3.2,70,0.8,49,1.9,7.7,4.3,1.2
1949-12-31,0.8,-3.9,4.3,,1.7,70,0.6,64,4.2,8,10,1.4
1954-01-01,-2.4,-7.8,4,,2.8,250,1.3,72.7,3.7,6.8,1.3,1.1
1954-01-02,-1.5,-6.3,2,0,1.8,70,1.1,80,4.5,0,4.3,0.8
1954-01-03,0.7,-2.6,3.9,,3.7,320,1.7,81.3,5.1,0,6.7,0.8
1954-01-04,1,-4,6.6,,4.3,250,1.4,82.3,5.3,7.3,0,1.8
1954-01-05,0.4,-2.8,3.9,0.1,5.7,270,2.7,61.7,3.8,6.3,3.3,1.9
1954-01-06,-2.2,-5.9,1.3,0.2,2.8,290,1.3,86,4.5,2.2,5.7,0.9
1954-01-07,-1.4,-5.8,3.4,,2.8,270,1.1,72.7,3.9,5.5,0,1.6
1954-01-08,-0.5,-6.2,2.9,0.1,3.2,70,1.5,78,4.5,0,10,0.7
1954-01-09,2.2,0.2,3.8,4.3,3.2,70,1.3,93,6.6,0,10,0.5
1954-01-10,-1.8,-6.3,1.4,,7.2,290,4.4,65.7,3.6,8.2,0,2.4
1954-01-11,-5.1,-9.5,-1.5,,4.5,340,1.8,58,2.5,7.2,2.7,1.6
1954-01-12,-1.4,-8.6,4.8,,2.8,90,1,57.7,3.4,6.6,3.3,1.2
1954-01-13,0.3,-2.2,4.6,0.1,4.5,290,1.5,86.3,5.4,3.9,4.3,0.2
1954-01-14,0.8,-2,2.2,5.1,4,50,1.2,91,5.9,1.4,10,0.5
1954-01-15,0,-1.8,2.8,,3.3,320,1.1,84.3,5.1,0,6.7,0.5
1954-01-16,0.6,-1.6,2.4,0,2.8,320,1.5,87,5.2,0,9.7,0.5
1954-01-17,1.3,-4,6.9,,3.4,290,1.2,82.3,5.5,7.7,3.3,1.5
1954-01-18,1.4,-2.2,4.8,,3.5,50,1.5,81.3,5.4,5.8,9,1.1
1954-01-19,1.5,-1.3,5.8,,4.2,290,1.8,78,5.3,4.8,5.3,0.9
1954-01-20,4.7,-1.5,10.7,0.6,3.5,70,1.7,77.3,6.5,6.4,8.3,1.3
1954-01-21,2.8,0.5,5.5,1.1,3.5,50,3.2,85,6.4,0,10,0.7
1954-01-22,-2.1,-6.4,1.6,,8.2,320,3.7,74.7,3.9,8.7,1,2.3
1954-01-23,-6,-9.1,-2.6,,6.7,290,3.8,43.3,1.7,5.3,6.3,2
1954-01-24,-7.1,-9.8,-3.4,,6.9,320,4.1,61.3,2.4,8.8,3.3,2
1954-01-25,-8.4,-11.7,-5,,7,290,3,47.7,1.5,8.4,0,1.8
1954-01-26,-5.4,-11.9,-0.3,,4.2,290,1.2,54,2.1,7,3.3,1.4
1954-01-27,-1.1,-5.6,3.4,0.8,9,290,3.1,75.3,4.4,6,6.3,2
1954-01-28,-5.8,-8.6,-2.1,,8.5,290,4.7,58,2.4,8.8,0,2.4
1954-01-29,-5.4,-10.6,-0.4,,6,320,2.4,48.7,1.8,8.3,0.7,2
1954-01-30,-3.6,-10,3.6,,3.3,270,1.5,51.7,2.7,7.9,0,0.7
1954-01-31,-3.3,-6.2,-0.2,1.6,7.2,320,3.1,67.3,3.3,4.4,4.7,1.7
1954-02-01,-5,-8.2,-0.6,4.9,5.2,320,2.1,84,3.6,2.2,6.7,1.7
1954-02-02,-8.1,-12.3,-3.2,,5.5,230,2.6,63.7,2.1,8.5,0,1.5
1954-02-03,-7.6,-13.9,-1.5,,4.8,270,1.4,80,2.7,10.1,0,0.9
1954-02-04,-6.3,-12,0,,3.7,270,1.5,75.3,2.8,8.6,0,1.1
1954-02-05,-5.6,-11.5,-0.2,,5.3,290,1.5,77.7,3.1,7.3,0.7,1.1
1954-02-06,-5.1,-10.6,-0.5,,6.5,250,2.7,61.7,2.5,7.2,0,1.2
1954-02-07,-3.2,-10.8,3,,4.8,250,1.8,75.7,3.7,9.3,0,1.4
1954-02-08,0.1,-7.1,6.2,,5.5,250,2.1,72.3,4.4,7.5,1.7,2.3
1954-02-09,1.5,-5.1,8.1,,6.3,230,2.4,77,5.1,8.9,0,3.1
1954-02-10,4.8,-1.7,9.9,,3.7,70,2,67,5.7,5.4,6.7,1.4
1954-02-11,7.1,5,8.6,4.9,7.8,270,2.6,85.7,8.6,0,10,1.8
1954-02-12,0.1,-4.3,5.7,,5.7,290,3.4,70.3,4.3,9.6,1.3,1.6
1954-02-13,1.3,-4.3,6.3,4.1,6.3,50,2,78.7,5.3,0,6.7,1
1954-02-14,5,1.2,10.5,0,6.2,70,2.8,66.3,5.7,6.8,3.3,1.4
1954-02-15,3.5,1.4,6.1,,4.3,50,1.2,84,6.6,0,10,1
1954-02-16,7.3,2.5,11,0.1,6,70,2.7,65,6.6,1,7.3,1.6
1954-02-17,1.7,-3.4,6.6,0.1,8.2,270,2.8,73,5.2,0,9.3,2.7
1954-02-18,-4.7,-8,-0.4,,8.1,320,4.8,57.3,2.5,9.7,0,3.3
1954-02-19,-2.4,-9.5,3.8,,7,250,2.6,67,3.6,8.9,2,3
1954-02-20,0.4,-3.7,5.6,,7.3,290,3.6,62.7,3.9,4.6,6.3,3.6
